uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1617286620","01 Apr 2021, 14:17","Rainbow","","Ritchie Blackmore's Rainbow","03157a5a-72a6-4537-b58b-ed0782c24e48","Man on the Silver Mountain","0898bc85-73f9-3766-afcb-30fdafa813a2"
"1617286338","01 Apr 2021, 14:12","Rainbow","","Ritchie Blackmore's Rainbow","03157a5a-72a6-4537-b58b-ed0782c24e48","The Temple of the King","01a14a57-ef0f-3582-a621-a7aec86fe972"
"1617286075","01 Apr 2021, 14:07","Eric Clapton","618b6900-0618-4f1e-b835-bccb17f84294","461 Ocean Blvd. (Deluxe Edition)","","I Shot The Sheriff","042fad40-5a8e-3fa5-abee-32a6d48dda67"
"1617285908","01 Apr 2021, 14:05","Rainbow","","Down to Earth","25bbf601-8af6-316b-a54a-87a58b201bd8","Since You Been Gone","01164445-1716-3797-a615-247b98e34420"
"1617285576","01 Apr 2021, 13:59","Red Hot Chili Peppers","8bfac288-ccc5-448d-9573-c33ea2aa5c30","Californication (Deluxe Edition)","","Otherside","07eb2364-2856-4da3-b6e0-b91c4e1eee96"
"1617285381","01 Apr 2021, 13:56","Stone Temple Pilots","","Purple (2019 Remaster)","","Interstate Love Song - 2019 Remaster",""
"1617285045","01 Apr 2021, 13:50","Guns N' Roses","eeb1195b-f213-4ce1-b28c-8565211f8e43","Use Your Illusion II","0483e371-51fc-49cb-9711-69c324589cd6","Knockin' on Heaven's Door","002b9849-7b0f-3010-97b8-05df0af9cad1"
"1617284771","01 Apr 2021, 13:46","Radiohead","a74b1b7f-71a5-4011-9441-d0b5e4122711","Pablo Honey","02769f4d-ee78-3680-aa79-67f3a821c931","Creep","012e70cd-4ef6-37bf-8ebf-02d318fe5151"
"1617284394","01 Apr 2021, 13:39","Third Eye Blind","92a42e82-b36f-4308-82c1-68bad2e03c89","Third Eye Blind","12ad8fc3-be77-43bd-994a-33b4c2930e6f","Semi-Charmed Life","0088b499-5c91-4d81-a2c0-1fa0faaf22a2"
"1617284124","01 Apr 2021, 13:35","Dr. Dre","5f6ab597-f57a-40da-be9e-adad48708203","2001","2e471ef7-c0be-4cb0-9f56-fb9505b7da70","Still D.R.E.","02435d8a-02dc-499c-bf9a-ab93bf82cabe"
"1617283787","01 Apr 2021, 13:29","The Notorious B.I.G.","","Ready To Die (The Remaster)","","Juicy - 2005 Remaster",""
"1617283520","01 Apr 2021, 13:25","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","Skyrim Theme Song 'Dragonborn' For Orchestra",""
"1617283301","01 Apr 2021, 13:21","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Never Gonna Give You Up' For Orchestra",""
"1617283086","01 Apr 2021, 13:18","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Fireflies' For Orchestra",""
"1617282861","01 Apr 2021, 13:14","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Party In The USA' For Orchestra",""
"1617282326","01 Apr 2021, 13:05","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Kids' For Orchestra",""
"1617235620","01 Apr 2021, 00:07","Wolfmother","f0c8f75f-8736-4b1d-b312-9349fcff321d","Wolfmother","091e752e-5b9b-4223-be95-ed0807a5fba5","Vagabond","00b4e1db-28a3-31d5-a314-545df27be35a"
"1617235361","01 Apr 2021, 00:02","Glass Animals","20395131-fbde-43ce-b141-b700cfdae99c","Dreamland","496cd243-5003-4f11-bfe3-d094fb545750","Tokyo Drifting",""
"1617235120","31 Mar 2021, 23:58","Recent Rumors","","Heart Baby","","Boulangerie",""
"1617234622","31 Mar 2021, 23:50","eleventyseven","","Betamosh","","Bleachers",""
"1617234322","31 Mar 2021, 23:45","Jet Black Alley Cat","61fa65ea-8454-4451-b66e-394cbb2fd308","Part One","","Poison",""
"1617234322","31 Mar 2021, 23:45","Kyd the Band","","Season 3: The Realization","","The Way the World Is",""
"1617234069","31 Mar 2021, 23:41","Jet Black Alley Cat","61fa65ea-8454-4451-b66e-394cbb2fd308","Part One","","Poison",""
"1617233171","31 Mar 2021, 23:26","The Band CAMINO","fb4d3639-dac0-478e-8776-4417096d8381","tryhard","7311f6bc-2e93-4e36-954b-7f959e7153c7","Haunted","761609ec-7509-47bc-b2f0-bb752de8b695"
"1617232120","31 Mar 2021, 23:08","ADHDS","","ADHDS","","City",""
"1617231133","31 Mar 2021, 22:52","fun.","136c4166-85b3-4994-aa04-59857c434199","Some Nights","59b3eb6c-f005-400e-b24a-7c25514e9856","One Foot","09a71ba0-3cfc-312d-a960-5b19ffecba9a"
"1617230877","31 Mar 2021, 22:47","Ladyhawke","2e547c75-36c1-49d0-984e-b14498c936f0","Ladyhawke","07ac65f9-c3ea-4f40-bef1-8d958675f26c","My Delirium","01f08030-b756-37a2-b5e6-976bb4f76c61"
